code,group_path,name,has_link
PRCG20_1201650035,工業製品>電気機器>その他電気機械>電池,鉛蓄電池,True
PRCG20_1201650036,工業製品>電気機器>その他電気機械>電池,アルカリ・リチウムイオン蓄電池,False
PRCG20_1201650037,工業製品>電気機器>その他電気機械>電池,乾電池,True
PRCG20_1201650038,工業製品>電気機器>その他電気機械>その他の電気機械器具,永久磁石,True
PRCG20_1201750001,工業製品>情報通信機器>通信・映像・音響機器>有線電気通信機器,有線電気通信機器,True
PRCG20_1201750002,工業製品>情報通信機器>通信・映像・音響機器>無線電気通信機器,固定局通信装置,True
PRCG20_1201750003,工業製品>情報通信機器>通信・映像・音響機器>無線電気通信機器,無線応用装置,False
PRCG20_1201750004,工業製品>情報通信機器>通信・映像・音響機器>その他の電気通信機器,交通信号保安装置,True
PRCG20_1201750005,工業製品>情報通信機器>通信・映像・音響機器>ビデオ機器・デジタルカメラ,ビデオ機器・デジタルカメラ,True
PRCG20_1201750006,工業製品>情報通信機器>通信・映像・音響機器>電気音響機器,電気音響機器,True
PRCG20_1201750007,工業製品>情報通信機器>電子計算機・同附属装置>パーソナルコンピュータ,パーソナルコンピュータ,True
PRCG20_1201750008,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置,外部記憶装置,True
PRCG20_1201750009,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置,印刷装置,True
PRCG20_1201750010,工業製品>情報通信機器>電子計算機・同附属装置>電子計算機附属装置,表示装置・端末装置,False
PRCG20_1201850001,工業製品>輸送用機器>乗用車>乗用車,乗用車,True
PRCG20_1201850002,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車,バス,True
PRCG20_1201850003,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車,トラック,True
PRCG20_1201850004,工業製品>輸送用機器>その他自動車>トラック・バス・その他の自動車,特別用途車,True
PRCG20_1201850005,工業製品>輸送用機器>その他自動車>二輪自動車,二輪自動車,True
PRCG20_1201850006,工業製品>輸送用機器>自動車部品・同附属品>自動車用内燃機関,自動車用内燃機関部品,True
PRCG20_1201850007,工業製品>輸送用機器>自動車部品・同附属品>自動車部品,駆動・伝導・操縦装置部品,True
PRCG20_1201850008,工業製品>輸送用機器>自動車部品・同附属品>自動車部品,懸架・制動装置部品,True
PRCG20_1201850009,工業製品>輸送用機器>自動車部品・同附属品>自動車部品,シャシー・車体構成部品,True
PRCG20_1201850010,工業製品>輸送用機器>自動車部品・同附属品>自動車部品,カーエアコン・同部品,True
PRCG20_1201850011,工業製品>輸送用機器>船舶>舶用内燃機関,舶用ディーゼル機関,True
PRCG20_1201850012,工業製品>輸送用機器>その他輸送機械>鉄道車両,鉄道車両,True
PRCG20_1201850013,工業製品>輸送用機器>その他輸送機械>航空機,航空機部品,True
PRCG20_1201850014,工業製品>輸送用機器>その他輸送機械>自転車,自転車（除車いす・自転車部品）,True
PRCG20_1201850015,工業製品>輸送用機器>その他輸送機械>自転車,自転車部品,True
PRCG20_1201850016,工業製品>輸送用機器>その他輸送機械>その他の輸送機械,フォークリフトトラック・同部品,True
PRCG20_1201950001,工業製品>その他工業製品>家具・装備品>木製家具,木製机・いす,True
PRCG20_1201950002,工業製品>その他工業製品>家具・装備品>木製家具,木製流し台セット,True
